label,face_length,forehead_width,cheekbone_width,jawline_width,top_jaw_distance,forehead_distance,chin_distance,face_rectangularity,middle_face_rectangularity,forehead_rectangularity,chin_angle,RBot,RTop,RTop_RBot_diff,fAR,left_cheek_distance,right_cheek_distance,right_cheek_angle,left_cheek_angle
Heart,0.3067510905102313,0.264978911645045,0.36388790232578766,0.5825704397697805,0.09664985474084511,0.30609492585680015,0.2854208624484207,1.0,0.38354293886434404,0.0012976770907147384,40.304721363304175,0.7843648019737801,0.7281882963171725,-0.05617650565660759,1.1862644130148599,0.2523184489324014,0.25358798549456857,22.830957007839828,22.277806222186292
Heart,0.5631783473768377,0.4334133092787425,0.5681754421459599,0.8830743010183777,0.1741604428479713,0.4935905719287717,0.43896229554543814,1.0033188614112185,0.3698716377817312,0.003607206630368077,40.73523107360405,0.7725823099419916,0.7628159845166309,-0.009766325425360711,1.0088730236032646,0.3894676650973904,0.39020375674704316,20.35707513052347,22.28022528914813
Heart,0.5181868363917461,0.31326802662016556,0.42082241140886767,0.7507280856223476,0.11773834032947593,0.351163805419685,0.3198245884418762,1.0140105951612812,0.4311514406135746,0.008884152053519953,43.0088502155365,0.7599989443792651,0.744418591137716,-0.01558035324154905,0.8121055608806096,0.2858678943963764,0.2855969658284889,20.672202075070977,22.750030363796014
Heart,0.5053457550660593,0.42893028427190755,0.5840794590118458,0.9004323995372768,0.1767118192346954,0.49843368203719784,0.4596563544571448,1.0001614911623569,0.38810208373771454,0.0018716614058915302,39.854459840719024,0.7869757228490764,0.7343697465368464,-0.05260597631222996,1.1558016529405581,0.3914145991526169,0.3929991433156004,19.133872372142704,19.946811596817934
Heart,0.4957639820992954,0.3676640749185216,0.4976135951131018,0.8364681976501184,0.15027387133386474,0.42362959616160845,0.3966767329113674,1.0,0.3677128452504931,0.001711016112415465,41.985102946345116,0.7971581500324711,0.7388545621125078,-0.05830358791996337,1.0037308337850086,0.3413143897458065,0.34231794779442537,20.924917500749125,21.38923284539423
Heart,0.5314834326704845,0.38937522347332454,0.5041456506287769,0.8004440819800254,0.14140266463451898,0.43087821881530786,0.38139617227359524,1.0140761673729453,0.45610719246680825,0.009279173878932262,40.821125361869505,0.756519810887812,0.7723466878821443,0.015826876994332384,0.9485632470153462,0.3399785037541059,0.33685445551373755,23.14003507721152,23.009952140777173
Heart,0.44680099761580877,0.35762885916830256,0.4974372976261864,0.8641557810966751,0.13618985835132286,0.4134851433910707,0.39468925627749013,1.0065190798431822,0.4355809108952914,0.005563006367642509,43.3208070441399,0.7934452405579181,0.7189425901011811,-0.07450265045673699,1.113330767568962,0.3352779003550819,0.34520380685868085,20.62081009061512,23.501236876079304
Heart,0.48487671088269296,0.36504494605176063,0.5033255525548669,0.7714018019831899,0.154028191080385,0.4117290501408886,0.39941932230912475,1.0007958840635045,0.3732845801858078,0.0014294212375123069,37.94247518254398,0.793560589725046,0.7252660712312387,-0.0682945184938073,1.038048520908725,0.33009801122281673,0.31683365207005526,21.309391785680877,19.926574902787156
Heart,0.3728402609892345,0.2550407673248853,0.34213778016943125,0.5740721950541918,0.09667765224140334,0.2823125033393826,0.26372548661074796,1.0104867451525708,0.4157970494822479,0.006527058907101329,42.72038263247842,0.7708166180307464,0.7454329282156027,-0.025383689815143717,0.9176524532561419,0.22222524728379087,0.2292298333271789,22.162650875829456,22.438293234273218
Heart,0.33709326074901774,0.28046185160452464,0.38032536589089194,0.5489746004762471,0.11079779145267554,0.3062695667658447,0.2952968569951666,1.0020787206435149,0.387317149952564,0.0020599670538845863,37.752596608999724,0.7764321906414247,0.7374261008007122,-0.03900608984071241,1.1282496868843148,0.24540105337213408,0.24516695857978285,19.66742901934964,19.865533211122866
Heart,0.5071534104304297,0.3899059732573249,0.49508759270317076,0.8110918673593815,0.14600898410365162,0.4294818797304702,0.3738826889525209,1.0150946208174834,0.47958837848147795,0.009966617260878205,43.20848235897029,0.7551849298244925,0.7875494740808272,0.032364544256334726,0.976208741814398,0.3214140732929237,0.33783760210952857,20.282827065518,23.139964863374363
Heart,0.3856012631204148,0.27712052232963236,0.3599417604592374,0.5917137186083582,0.10309414940350974,0.3090580855272,0.27471832051598555,1.0,0.3766576389566823,0.0006642477855839754,41.447251835530075,0.7632299185442717,0.7699037810340865,0.00667386248981483,0.9334558646060127,0.24362047657062083,0.24403924847621047,24.003126083415253,23.488536351313165
Heart,0.38652079324564065,0.27495854842673245,0.3725783939960869,0.655876466074245,0.12216532999708404,0.31852701955768603,0.3041941306794732,1.0,0.35969437079221506,0.0011391428161993857,43.4447562937269,0.8164567124165233,0.7379884417817859,-0.07846827063473738,0.9639284625997,0.25672733701277894,0.2581200033632514,21.151184013283533,22.447085133688912
Heart,0.471361057186962,0.3729229437410715,0.49762180399384814,0.754407234329319,0.1503114300104102,0.4128691431478609,0.40349275900732445,1.0123259276068497,0.43109596592198435,0.007819068783323847,38.05538084850744,0.8108422013845532,0.7494103770133066,-0.06143182437124661,1.0557125931522808,0.3291498407392758,0.3282929059180394,20.563407241727617,21.33268349823861
Heart,0.474371709281631,0.3585865290660691,0.4946090594547698,0.7947493360506316,0.13439449674992393,0.3938463067403222,0.38838513394156277,1.0,0.37864094402312304,0.0011241429186702448,39.59393644164914,0.7852365954835067,0.7249898120777558,-0.06024678340575085,1.0426613766739703,0.32061033093357294,0.3212045106791721,21.409157410838773,21.024717151367817
Heart,0.5436157460425571,0.36195340452741825,0.485141927354654,0.8297408763896796,0.13477221591692845,0.3940192183781482,0.3750513940984274,1.0040005428191199,0.39320232213011064,0.003075086007352749,42.927493878103874,0.7730756155079811,0.7460773520463403,-0.026998263461640803,0.8924353845274278,0.3271673026521533,0.32728753799339994,23.015641516006106,23.740779393338727
Heart,0.44671601116165344,0.3266720706510422,0.45335285075761395,0.7377300873254071,0.13408001431029914,0.3634813833307401,0.3605676538195969,1.0082182944285534,0.4207943197622018,0.005885889820028992,40.2367625564738,0.795335582906426,0.7205691330828271,-0.07476644982359892,1.014856954821704,0.3030774358134471,0.2991370009500719,20.63947214283148,21.591847503597638
Heart,0.4110099881049523,0.2896471346819316,0.39301243358356186,0.66049396681108,0.11014313483534023,0.32792573249096396,0.31121720409867565,1.0082525321279274,0.4399749195773769,0.006136794654070434,40.832775933410744,0.7918762296168043,0.7369922931976327,-0.05488393641917155,0.9562113937805454,0.2630336460741057,0.2650644827639625,22.13891873164587,22.530148294608455
Heart,0.4263839426986845,0.31424096642338817,0.4298243975266646,0.6883295948476165,0.11276982065333682,0.34903111723425784,0.3299603108319575,1.0,0.3788717012151427,0.0006431132671947516,39.2670082726902,0.7676630566590582,0.7310915067446675,-0.03657154991439071,1.0080689127414242,0.28599762130257017,0.28100855414280723,22.27698119418866,21.663154195098315
Heart,0.4547131348705595,0.39056674354513615,0.5179712829421517,0.7664171754874285,0.15057871400376008,0.4284206258949197,0.3935761598702676,1.0008909039348923,0.3736719454112938,0.0015829130471777025,39.670271564291205,0.7598416607860926,0.754031654663673,-0.005810006122419664,1.139116606098479,0.3465775544187263,0.34725584087500755,21.761864303801683,22.187474457871538
Heart,0.4587025644496403,0.3325829652304824,0.46262878220771775,0.7412452138624508,0.13974147984798754,0.3699900787414278,0.37493988068000716,1.0067864856665554,0.4121956271785068,0.004925968767628397,39.723870064710184,0.8104551534618122,0.7188981274432564,-0.09155702601855575,1.0085593978808212,0.3063253253739889,0.30749125773968217,20.384946984451307,21.19699641556783
Heart,0.8147141227842807,0.45369336645850833,0.6392387301804336,1.2395500180015335,0.19939702279594249,0.5171462613962388,0.5058516024171802,1.0076216094377828,0.42000823365702905,0.005745892719252998,45.5049661702476,0.7913344084680176,0.7097401096620778,-0.08159429880593982,0.7846172200818602,0.4307081138513498,0.42903665266966834,23.07818582068093,23.348953952759818
Heart,0.41153706100584153,0.2989832650637188,0.4133620999361381,0.6749828169495181,0.11411775402737635,0.33687822260020694,0.32582092797165996,1.0008175051866008,0.37429945208098037,0.0019059104287471953,41.128215199458076,0.7882215810835035,0.7232962700496971,-0.06492531103380639,1.0044346891282063,0.27461793005658386,0.2763563268269111,21.44148792725983,21.357133570252923
Heart,0.5019063167958673,0.3636246087577395,0.5114881296032261,0.8422097680005656,0.14297788503863776,0.422203402890253,0.4087431866439154,1.0,0.39795588933614484,0.0015361599404811594,40.8604912240757,0.7991254595898198,0.7109150490741829,-0.08821041051563694,1.0190908392397378,0.34941656769318374,0.3512150331551615,20.561836581104487,21.78128603597585
Heart,0.597604585115198,0.3991218870113679,0.5786482158140085,1.062419417708734,0.1711775971420029,0.4588606409294401,0.46040410618892397,1.0113756620213559,0.46238114938236424,0.008111683441762586,42.897220322975194,0.7956545853014588,0.689748755986237,-0.10590582931522186,0.9682794112137956,0.387526735039272,0.3812201578642066,20.991472486594994,21.078666826296608
Heart,0.44829661550617805,0.31715835354649613,0.3964228510857842,0.6067587800346025,0.12173878438238037,0.3519134890299344,0.2984235818089536,1.0052527427702058,0.38025711071950774,0.0034042579166368857,39.481366095158876,0.752791068909335,0.8000506345126519,0.0472595656033169,0.8842869595126823,0.25984644120181694,0.26003962902174416,22.93838528395435,22.593490447137107
Heart,0.5843799454962555,0.4081966929894076,0.5484330763985131,0.9655069439303982,0.15904781924753417,0.4604707915550385,0.40525891399152986,1.0010687696064229,0.37845843591234457,0.0023419962389947713,44.08756681932844,0.7389395925074598,0.7442962697836915,0.0053566772762316806,0.9384871616920114,0.36955086231764706,0.3755454812008818,22.02857893716921,23.247237942793827
Heart,0.43761049559123466,0.3126361817414474,0.43266149198692894,0.7348855413619245,0.1188590953142819,0.35886560822933083,0.3444252657435331,1.0013751300724218,0.3905003983071413,0.0020744277091350968,42.58732097139674,0.7960617529464316,0.7225884150348476,-0.07347333791158395,0.988690848016295,0.2939028132605938,0.30081674188305774,22.096477963094348,22.023510585796043
Heart,0.368793581016742,0.2946188138879426,0.4076344333622966,0.6586007600638055,0.12190834828669213,0.33678821519336694,0.3235110637087096,1.0079507104474004,0.4243387362828067,0.006092622557499626,40.01415594555482,0.793630363952056,0.7227525198443965,-0.07087784410765952,1.105318677831845,0.2791540825285358,0.2754549143521332,21.45238358746035,20.340835579241528
Heart,0.5895883074624131,0.4232976767674292,0.5775105509516721,0.9020746308013434,0.16030168157223884,0.4810928368244661,0.4608111060911972,1.0,0.4102499279395232,0.0007578374011440254,38.41808695037186,0.7979267310905966,0.7329695986850499,-0.06495713240554679,0.9795149321011409,0.39650580900771926,0.3897762227629508,22.81258235328955,21.417806621280214
Heart,0.4159250918198821,0.24717040163909884,0.33852963447128076,0.6541960225583822,0.10156436813305753,0.2833024581883263,0.26621823396935973,1.0059622467257712,0.4170668299799169,0.005124771010550092,45.06000260576217,0.786395655981912,0.7301292899368537,-0.0562663660450583,0.8139197204718832,0.23454931542859486,0.23501477663547746,23.155397489603246,23.087092915142815
Heart,0.3820257344992475,0.32059470298691245,0.4542247753093639,0.7257081718117222,0.14093955944589323,0.3812478075649717,0.36797701004306843,1.0,0.3832133202462416,0.0014724469596872009,39.684278572783654,0.810120957828525,0.7058062888986217,-0.10431466892990326,1.1889899927939505,0.2920378546160621,0.3046266165682931,18.579961343380926,19.998826435422924
Heart,0.3435399637160705,0.3134217466089121,0.4307901255440736,0.6837332853991902,0.11296340295473085,0.353347868107255,0.3329444720193231,1.0,0.37219580655042683,0.0016423004989241593,41.42117575339899,0.7728693214563015,0.7275509070990679,-0.045318414357233605,1.2539738343225586,0.29523028720057026,0.2959012803901439,21.275266380963057,21.483704819872344
Heart,0.31178590400229395,0.2490748537884008,0.35847845851545435,0.6014244419537491,0.1047965285631735,0.29295556188351196,0.28564061416552405,1.0050293998128115,0.41992190652072336,0.004753320653044003,40.373178317460955,0.7968138876417585,0.6948112163276973,-0.10200267131406127,1.1497583884126361,0.24270099846306484,0.24253113154537395,22.066621335592014,19.986973480219863
Heart,0.4175616938948386,0.3222764381580847,0.4244877192305519,0.6666943184492767,0.12780977374659983,0.3603671385096213,0.32858284145293254,1.0001227248286415,0.3766861303536941,0.0014364621331137487,40.300558082562766,0.7740691345524402,0.7592126310326702,-0.01485650351976997,1.0165868312083666,0.28239077422375136,0.28217511284273045,21.317226537684878,21.295731110527505
Heart,0.3551673699605077,0.2886535152536354,0.39127004648715186,0.6619581709933687,0.11786900716565384,0.3270593884876501,0.3117867461467357,1.0211391722458911,0.5187563799609238,0.013570775828727276,43.6390889398668,0.7968582030389946,0.7377347636119493,-0.05912343942704523,1.1016497560872738,0.26398411632874147,0.27059335340900403,20.606835485324005,23.16168166624877
Heart,0.34000815332685125,0.25278288850626646,0.3421011265431779,0.5549954217726002,0.09853812733575482,0.2760862304046319,0.26880728975232526,1.0057259668160767,0.4249084635481909,0.0042865814481762654,41.06373185235155,0.7857538864853695,0.7389127626107415,-0.04684112387462802,1.006155655962505,0.2226196654159643,0.22513275100483807,19.81233421725751,21.347816960712773
Heart,0.43984427675305116,0.3182096397621868,0.4336107050320656,0.7398427147639918,0.12738709610366744,0.3617102826167342,0.3318377387689889,1.0010655185852688,0.3680308854690647,0.0026381769560000976,42.658621005675876,0.765289544095664,0.7338602024104897,-0.031429341685174306,0.9858277757596347,0.2960802151161626,0.29909843392596697,22.350913008394954,21.45163132230498
Heart,0.3728511415815266,0.2715139244351013,0.39016592108869974,0.6683674203505232,0.11705185591133975,0.3161510646575605,0.3081137147240776,1.0029694898702066,0.385295638894386,0.003503088983968176,40.69663533285404,0.7896991973679616,0.6958934898196188,-0.09380570754834272,1.046438853408706,0.26263193283499997,0.2578700969043412,22.167633448929358,20.33319298388113
Heart,0.4176327314878241,0.3406863774818803,0.4842506407050449,0.7939625884336247,0.14421271928530402,0.3981594033319648,0.3808759265440129,1.0,0.35610480016688323,0.0012086498848974826,40.29792114948499,0.7865264276975998,0.703533147598644,-0.08299328009895579,1.1595131420372473,0.32740749231057986,0.32930936220867846,20.87279498049152,20.21230008065206
Heart,0.475006663219228,0.331505602918226,0.445586875412897,0.7432461760079042,0.12680453880118403,0.3751304099247989,0.3383400309316056,1.0138404057241521,0.43085597500796724,0.008935174104495448,41.486064991968696,0.7593132778385526,0.743975240767675,-0.015338037070877664,0.9380644734392851,0.3001545475329289,0.30277670667979795,19.712460935653137,21.49555646121664
Heart,0.5099031875065323,0.38673854291302545,0.5352978325807565,0.8881059982889665,0.14725689131310382,0.4419598325752594,0.42295091459878037,1.0128839782826213,0.4418983760950355,0.008497215596077018,42.276893620917896,0.7901225987777054,0.722473582694137,-0.06764901608356844,1.049802875715302,0.3659576833435896,0.3714342684116094,23.056017331482145,22.91213105164733
Heart,0.42394589092802365,0.34477287498881803,0.4404340689304664,0.6316379667844824,0.1358043691832387,0.3862240035601817,0.33611011363091026,1.0079847283818228,0.4198133063855321,0.006572645159271735,37.827152098831355,0.7631337749305077,0.7828024653634347,0.01966869043292696,1.038892175523508,0.2988333353931276,0.2934960584960206,21.025753595190277,19.53837689496354
Heart,0.48760031836590473,0.373215957763196,0.5063539844632166,0.819552320018002,0.14096976120096344,0.4237037592422529,0.3994297604561979,1.0047736924832356,0.40894155313229014,0.004445399627994046,40.57053755565589,0.788835029864792,0.7370653124391634,-0.051769717425628636,1.0384611440783325,0.34396186923930133,0.3454860786936094,22.356486725636493,21.910195810449938
Heart,0.3464767524070264,0.2898027239747026,0.40685260906366766,0.627548633840601,0.12055815656055051,0.33485504623678647,0.3207123517082352,1.0047902488029472,0.40092952899370676,0.004424439512879367,39.744358461111176,0.7882765025062122,0.7123039585309673,-0.07597254397524489,1.174256587887069,0.26695011239015703,0.27301235383105127,19.63411495645692,19.644349592823957
Heart,0.46701928098321027,0.34978347540886107,0.4805733157156314,0.7859479152999043,0.14171975600923764,0.395534590472256,0.37573647410093974,1.0080877148715799,0.4106338345794397,0.006116229319820808,40.83796047214976,0.7818504727867027,0.7278462285988382,-0.054004244187864536,1.0290224307310951,0.3230213372413369,0.324371262685586,21.872768331971884,20.731182158715523
Heart,0.5082676072106649,0.4012840346329258,0.5385723568242757,0.838538549432286,0.13996850489992974,0.45224245915154826,0.4151473798940925,1.0073375046965434,0.4249947363027893,0.0053091766657936135,39.124224388209576,0.7708293502882955,0.7450884352830903,-0.025740915005205145,1.0596236100504635,0.35744948810022525,0.36247160432054304,19.413528803182672,21.863119684229176
Heart,0.35646237323604035,0.2928351941131936,0.4051144982913169,0.5962539800578073,0.1191323313656807,0.33896282969028785,0.32367519709287024,1.0125995396605052,0.45965425732068704,0.007896558336848809,37.54262104356411,0.7989721386374974,0.7228455050320526,-0.0761266336054448,1.1364860044374454,0.27469400612032885,0.26522848151441947,21.85476364874308,19.78805483700654
Heart,0.38730642231368995,0.3361148400464396,0.46028405316267496,0.6847371579633384,0.1384548629368038,0.3850618485495005,0.3686360637594522,1.0129006726199243,0.4603359594048114,0.009108092648776612,37.84919424780046,0.8008881933373602,0.7302335106700925,-0.07065468266726771,1.188423497893558,0.31837972785783203,0.30816425557379046,21.633715966148298,19.184290889450928
Heart,0.3742086843149577,0.31499897723662473,0.4403466578563534,0.6637633904205749,0.126248515692114,0.3700809916772028,0.3515816482194799,1.0030581443789128,0.40710486843087323,0.003226922399114037,38.597899674299,0.7984201581794911,0.7153431770552494,-0.08307698112424167,1.1767408836662108,0.29384617484987713,0.2977582398746351,20.371947995133496,21.13668808971399
Heart,0.3758365704688178,0.3573899715389217,0.4811941593936837,0.7351864557167305,0.129319353378835,0.4040740743132906,0.37514759639635264,1.0,0.36531516968368677,0.0010944580430553253,39.806216486375675,0.7796179339937287,0.7427146912781355,-0.0369032427155932,1.2803281990186401,0.33316288048909165,0.332019673459302,22.739713226817756,21.953076752101886
Heart,0.31545978920764967,0.25020341440562704,0.33460209569459265,0.574853151819796,0.09943444266670218,0.28290382170214934,0.2665158414822873,1.0,0.42161109672841274,0.0008956589538999586,46.18086099311348,0.7965157568096916,0.7477640386149873,-0.04875171819470425,1.0606806545297685,0.2333002671915312,0.23241043170777156,21.684374965808356,23.788049693415527
Heart,0.5066142333326803,0.46501605889714887,0.5791683084496663,0.8344416438918862,0.16495559880117924,0.5170959305868523,0.4278991778600055,1.0,0.36835768106330075,0.0005287983163832839,38.66215674585736,0.7388166300145425,0.8029031494176826,0.06408651940314014,1.1432136531966357,0.3957685707601201,0.3968710641186953,22.456211384473995,22.701092877604474
Heart,0.6253036804754545,0.44445739372807064,0.612449082750363,0.9757473762795705,0.19359972317194882,0.518449549731034,0.47791483258147666,1.0019696320017162,0.3802490837723948,0.0023395560248831624,38.25777651568271,0.7803339837415951,0.725705052462677,-0.0546289312789181,0.9794426322338015,0.41760720697481657,0.37571114862742283,22.229722808322247,19.349504329773726
Heart,0.5077298233624642,0.4923130858686499,0.6701872085240511,1.0201225233064937,0.20204032012089532,0.563195838529864,0.5212435328503229,1.0,0.3842385748236976,0.0018414881327792317,39.701279267525415,0.7777581043336445,0.7345903944554056,-0.043167709878238814,1.3199681753687529,0.4641015447970855,0.4601788742547478,21.304802333469766,21.50678789488118
Heart,0.3365426595011523,0.2401706443340049,0.31692339087999344,0.5116730470136968,0.08873884972461182,0.26660785945841814,0.243611539832244,1.0,0.3649194008603729,0.0011226704576538426,40.77140588577373,0.7686764273088641,0.7578192435311542,-0.010857183777709944,0.941703471856317,0.21501728343237003,0.2145677777041223,21.196193630825494,22.326664903491974
Heart,0.34039260327168674,0.3002649276928674,0.38398646035592493,0.6144623462978368,0.10672772309844573,0.3388024793694537,0.2878445945947363,1.000244002246738,0.3792295244453274,0.0017294261426722224,42.279743344622034,0.7496217297035089,0.78196748764148,0.03234575793797112,1.1280693430622035,0.26755181094517166,0.2699046926820053,23.624819475023237,24.416771621058967
Heart,0.43459119066238594,0.39350941690665625,0.5247240839802438,0.850947995103279,0.1456282222233617,0.44942824426096106,0.4074528971830908,1.017377095724361,0.48993694671453625,0.011802596751115496,42.14988560772868,0.7765088541246215,0.7499358785320631,-0.026572975592558334,1.2073969635244586,0.3652935239980706,0.3670346967277013,21.600215686954137,23.51375475963607
Heart,0.4758966146691538,0.394103924102212,0.53104614648816,0.8443945378148243,0.17040716108580437,0.4530412881160108,0.41251006885660413,1.002817782753069,0.3630609081863107,0.0028226353101303923,42.40559557896269,0.7767876136274747,0.7421274529689085,-0.03466016065856625,1.11588553084654,0.3581736194779492,0.36283978446187043,20.68714333301873,22.984969941085946
Heart,0.4399243126060414,0.31613910968928416,0.4099865941991073,0.6764332451231221,0.12809521115264863,0.34897070845236144,0.3191458755049245,1.0,0.36431042481457115,0.0008849728462191913,41.931949482732726,0.778430026787494,0.7710962118330953,-0.007333814954398665,0.9319480248100228,0.27904181049435195,0.277880560479844,24.052149068369545,23.45283931574074
Heart,0.42127171219881077,0.33522392825929975,0.43793326722127407,0.6920521299664305,0.1356188636132873,0.38652881278847784,0.33790822672105447,1.004056414196384,0.39081083560297825,0.003730604261462887,40.62141791797526,0.7715975286945258,0.7654680595204052,-0.006129469174120605,1.0395506143422235,0.2976652753305286,0.2999091982321886,22.306116981158464,22.457490430656314
Heart,0.38294291484014026,0.32303592314352375,0.40751407911261744,0.6024219913048127,0.12324741786873186,0.3588257708686045,0.3161588936705507,1.0049490715624771,0.38644623198808636,0.004208323620727839,38.15890383844918,0.7758232411478954,0.7926988040436562,0.016875562895760865,1.0641640393914442,0.2730668249758906,0.27568030643439523,21.90712041092376,21.970216957020124
Heart,0.24175201148431774,0.21473992054652366,0.28116451016198213,0.4393415749067762,0.0800525362583204,0.239977920484042,0.2182573333166552,1.0057397403517279,0.40888380348484427,0.004708091530784316,40.71619538342884,0.7762620296242745,0.7637518704718796,-0.01251015915239484,1.1630286277068724,0.19225101982124923,0.19454997416046438,22.480748315854008,23.611352978331613
Heart,0.5971143014277589,0.355166285582384,0.457710737370628,0.8639593592159588,0.15039382676033386,0.40487053613808716,0.3559282904177998,1.0024511145404842,0.3837201686718136,0.002650144650634112,46.76165489162291,0.7776271373105005,0.7759623198325597,-0.0016648174779407832,0.7665378911143088,0.3129224881601846,0.3166722557933987,25.138273389897385,24.511122885341834
Heart,0.409390971015268,0.36577202830651695,0.4902734550731039,0.7982910959400548,0.14227740648231935,0.42093388425183115,0.38113503171961555,1.0,0.3946840274678181,0.0009739726224701477,43.7534147990697,0.7773927545450836,0.746057173852044,-0.031335580693039655,1.1975678258297968,0.3424215690320108,0.3435004483398328,21.906527067487154,23.47281496201977
Heart,0.4442981790281941,0.3147785443424421,0.42876738295998995,0.7280222890218511,0.12850699776783178,0.3648700217013332,0.34176936986249695,1.0,0.36347464030325155,0.0014939892425066613,42.410576593756794,0.7970974086300516,0.7341475980970675,-0.0629498105329841,0.9650442049927498,0.2957879231081387,0.2956095328978687,21.6520778743805,21.889654150209292
Heart,0.5052889260420456,0.3729710255148468,0.49327559953156247,0.7994467750543041,0.14658533375153937,0.41968555010221237,0.38633164261134706,1.0120201134197866,0.4350606291857071,0.008539900228889123,41.04647014515319,0.7831963368514997,0.7561108351376745,-0.027085501713825177,0.976224837135094,0.3303963907013767,0.3335236221536773,19.252199138472683,22.039530732984307
Heart,0.7482865180557015,0.49423314299997434,0.6405143925944856,1.1604198513069457,0.19118944762897847,0.5605675687269305,0.49651232284020624,1.0,0.36525961920373673,0.0014624004296624326,45.10924882707074,0.7751774645203825,0.7716191060094991,-0.003558358510883375,0.8559747865814236,0.4588481543323716,0.458808687259913,25.344522488712816,25.06243093557342
Heart,0.47414881935524117,0.31888252066551287,0.43133182684837973,0.752298576224335,0.13257322521397363,0.3734301540544478,0.3419225145862789,1.0,0.3763911932975915,0.0015747680860397852,43.41628473445021,0.7927133897922871,0.7392974522550253,-0.053415937537261815,0.909697144105336,0.29745534039035426,0.29934942734941467,21.921001980591853,22.19504880542389
Heart,0.36443786779509396,0.30826651206515765,0.41029416723175194,0.6464433414535978,0.10913971328199755,0.35390557024751773,0.31363843746227277,1.0,0.36885320065712746,0.0009127959010174806,39.649978126403106,0.7644233394259202,0.7513304762410511,-0.01309286318486913,1.1258274825118908,0.27937214140832056,0.2803415837986515,22.901728883187992,22.587788341555967
